"","Temperature","Density","fit","se.fit"
"433",-5.98997493734336,-7.97744360902256,0,0.264191788267323
"434",-5.86466165413534,-7.97744360902256,0,0.262324978419566
"435",-5.73934837092732,-7.97744360902256,0,0.260460521292328
"436",-5.6140350877193,-7.97744360902256,0,0.258598467773925
"437",-5.48872180451128,-7.97744360902256,0,0.256738870162423
"438",-5.36340852130326,-7.97744360902256,0,0.254881782212143
"439",-5.23809523809524,-7.97744360902256,0,0.2530272591819
"440",-5.11278195488722,-7.97744360902256,0,0.251175357885035
"441",-4.9874686716792,-7.97744360902256,0,0.249326136741321
"442",-4.86215538847118,-7.97744360902256,0,0.247479655830805
"443",-4.73684210526316,-7.97744360902256,0,0.245635976949673
"444",-4.61152882205514,-7.97744360902256,0,0.243795163668216
"445",-4.48621553884712,-7.97744360902256,0,0.24195728139097
"446",-4.3609022556391,-7.97744360902256,0,0.240122397419132
"447",-4.23558897243108,-7.97744360902256,0,0.23829058101532
"448",-4.11027568922306,-7.97744360902256,0,0.236461903470795
"449",-3.98496240601504,-7.97744360902256,0,0.234636438175211
"450",-3.85964912280702,-7.97744360902256,0,0.232814260689015
"451",-3.734335839599,-7.97744360902256,0,0.230995448818587
"452",-3.60902255639098,-7.97744360902256,0,0.22918008269423
"453",-3.48370927318296,-7.97744360902256,0,0.227368244851106
"454",-3.35839598997494,-7.97744360902256,0,0.225560020313255
"455",-3.23308270676692,-7.97744360902256,0,0.223755496680786
"456",-3.1077694235589,-7.97744360902256,0,0.221954764220368
"457",-2.98245614035088,-7.97744360902256,0,0.220157915959155
"458",-2.85714285714286,-7.97744360902256,0,0.218365047782247
"459",-2.73182957393484,-7.97744360902256,0,0.21657625853383
"460",-2.60651629072682,-7.97744360902256,0,0.21479165012213
"461",-2.4812030075188,-7.97744360902256,0,0.213011327628291
"462",-2.35588972431078,-7.97744360902256,0,0.21123539941935
"463",-2.23057644110276,-7.97744360902256,0,0.209463977265407
